timestamp,title,price,original_price,shipping,item_url
2025-11-01 15:58:35,WD 28TB My Book Duo Desktop RAID Hard Drive HDD - WDBFBE0280JBK-NESN,$699.99,$789.99,None | None,https://www.ebay.com/itm/296118852230?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-01 15:58:35,WD 20TB WD Gold Enterprise Class SATA HDD Internal Hard Drive HDD - WD202KRYZ,$379.99,$419.99,None | None,https://www.ebay.com/itm/297401321463?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-01 15:58:35,Western Digital 22TB WD My Book External Hard Drive HDD - WDBBGB0220HBK-NESN,$399.99,$469.99,None | None,https://www.ebay.com/itm/296118852180?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-11-01 15:58:35,Bose QuietComfort 45 QC45 Noise Cancelling Wireless Bluetooth Headphone - Black,$159.00,,None | None,https://www.ebay.com/itm/376266545408?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-01 15:58:35,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,$15.49,,None | None,https://www.ebay.com/itm/115878536964?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-01 15:58:35,Apple 1st Gen AirPods Pro Genuine Replacement Right or Left or Charging Case,$37.99,,None | None,https://www.ebay.com/itm/133684947904?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-01 15:58:35,"Apple AirPods Pro 2nd Gen - Left, Right, or Case - Models 2699/2698/2700 GRADE B",$25.99,,None | None,https://www.ebay.com/itm/375618346806?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-11-01 15:58:35,"DNP 4x6"" Print Pack for DS-40 Dye Sub Printer, 800 Glossy Prints",$126.00,,None | None,https://www.ebay.com/itm/373661270561?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-01 15:58:35,"HP OfficeJet Pro 9125e AIO Printer 2.7” Color Touchscreen Print, Scan, Copy, Fax",$159.99,$409.99,None | None,https://www.ebay.com/itm/376283831429?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-01 15:58:35,Canon imagePROGRAF Professional PRO 310 Black Wireless Inkjet Photo Printer,$971.00,"$1,099.00",None | None,https://www.ebay.com/itm/297147074911?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-01 15:58:35,Canon Maxify GX4020 Wireless Versatile MegaTank Compact All In One Color Printer,$539.00,,None | None,https://www.ebay.com/itm/285917002255?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-11-01 15:58:35,"REDTIGER Dash Camera 4K Front and Rear Dash Cam Built-In WiFi & GPS, App control",$64.49,$129.49,None | None,https://www.ebay.com/itm/285933024479?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-01 15:58:35,X7 HD 24V 12V Diesel Heavy Duty Truck Scanner E-CU Coding All System DPF Regen,$674.99,$899.99,None | None,https://www.ebay.com/itm/154567834067?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-01 15:58:36,REDTIGER 4K Dash Cam Front and Rear Dual Dash Camera WIFI&GPS With 32GB SD Card,$64.49,$129.49,None | None,https://www.ebay.com/itm/285048811560?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-01 15:58:36,2025 Thinkscan Plus S7 Car OBD2 Scanner Auto Diagnostic Tool ABS SRS BCM IC AC,$119.99,$189.99,None | None,https://www.ebay.com/itm/394131576153?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-11-01 15:58:36,Canon EF 200mm f2.8 L II USM Lens #Q,$400.70,$430.86,None | None,https://www.ebay.com/itm/146853896899?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-01 15:58:36,Sigma 24-70MM F2.8 DG DN II ART Lens Sony E Mount Bundle with SanDisk 64GB SD,"$1,249.99","$1,299.99",None | None,https://www.ebay.com/itm/375511057573?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-01 15:58:36,Canon RF 75-300mm f/4-5.6 Compact Telephoto Zoom Lens for RF Mount,$239.00,$290.00,None | None,https://www.ebay.com/itm/376543088547?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-01 15:58:36,Canon RF 15-35mm f/2.8L IS USM Lens with K&F Concept 82mm Magnetic Base Ring,"$1,549.99","$1,908.99",None | None,https://www.ebay.com/itm/306505529835?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-11-01 15:58:36,ECO-WORTHY 2Pcs 14kWh 48V 280AH LiFePO4 Battery Vertical Standing Solar Backup,"$3,999.99",,None | None,https://www.ebay.com/itm/396907709023?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-01 15:58:36,Reolink 5MP 16 Channel 4TB NVR Kit Outdoor PoE DIY CCTV Security Camera System,$535.00,,None | None,https://www.ebay.com/itm/134064490040?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-01 15:58:36,ECO-WORTHY 14kWh 48V 280AH LiFePO4 Battery Vertical Standing Solar Backup 1pack,"$2,199.99",,None | None,https://www.ebay.com/itm/396907705926?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-01 15:58:36,"REDTIGER Dash Camera 4K Front and Rear Dash Cam Built-In WiFi & GPS, App control",$64.49,$129.49,None | None,https://www.ebay.com/itm/285933024479?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-11-01 15:58:36,Vera Bradley Outlet Laptop Crossbody,$31.50,$85.00,None | None,https://www.ebay.com/itm/365926632631?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-01 15:58:36,Vera Bradley Outlet Essential Cord Organizer,$19.50,$45.00,None | None,https://www.ebay.com/itm/365926632765?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-01 15:58:36,Vera Bradley Outlet Laptop Crossbody,$38.70,$109.00,None | None,https://www.ebay.com/itm/365926632755?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-01 15:58:36,Vera Bradley Outlet Large Tech Sleeve,$19.50,$45.00,None | None,https://www.ebay.com/itm/365748839501?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-11-01 15:58:36,Apple iPhone 14 Pro A2650 (Fully Unlocked) 128GB Deep Purple (Excellent),$405.99,"$1,099.00",None | None,https://www.ebay.com/itm/286883274280?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-01 15:58:36,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,$139.99,$299.99,None | None,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-01 15:58:36,Skullcandy Push Active True Wireless Earbuds-Black/Orange(Certified Refurbished),$30.99,$79.99,None | None,https://www.ebay.com/itm/265551837873?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-01 15:58:36,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,$15.49,,None | None,https://www.ebay.com/itm/115878536964?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-11-01 15:58:37,"Refurbished HUION Kamvas 13 (Gen 3) 13.3"" Graphic Tablet Pen Display PenTech4.0",$189.00,,None | None,https://www.ebay.com/itm/335778622198?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-01 15:58:37,Huion KAMVAS 22 Graphics Drawing Tablet with Screen OTG Certified Refurbished,$298.90,$449.00,None | None,https://www.ebay.com/itm/234028480288?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-01 15:58:37,Refurbished HUION KAMVAS PRO 16 Graphic Drawing Monitor Pen Display+Touch Bar,$234.50,$379.00,None | None,https://www.ebay.com/itm/336080166779?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-01 15:58:37,XP-Pen Artist 24 Pro Gen2 4K Graphics Drawing Tablet Full Lamination 16384 △E ＜1,$883.99,"$1,299.99",None | None,https://www.ebay.com/itm/396360742557?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-11-01 16:26:58,Apple Watch Series 10 46mm GPS + WiFi + Cellular Unlocked Aluminum - Excellent,$284.79,$599.99,None | None,https://www.ebay.com/itm/316169970498?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:58,"Acer Portable Monitor 15.6"" Full HD IPS 1920x1080 60Hz 5ms 300Nit Good Condition","$38.63
See all trending deals",$139.99,None | None,https://www.ebay.com/itm/256905415945?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:58,Apple iPhone 14 Pro Max 128GB Network Unlocked Very Good Condition,"$458.99
See all trending deals",$899.99,None | None,https://www.ebay.com/itm/355094939620?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,"Acer 15.6i"" Portable Monitor FullHD 1920x1080 IPS 5ms 60Hz Very Good Condition","$40.47
See all trending deals",$139.99,None | None,https://www.ebay.com/itm/267229717756?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,"Acer 15.6"" Portable Monitor FHD 1920x1080 60Hz Black PM161Q Very Good Condition","$37.71
See all trending deals",$99.99,None | None,https://www.ebay.com/itm/277333168153?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,"$614.99
See all trending deals","$1,299.99",None | None,https://www.ebay.com/itm/356227859677?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Apple iPhone 15 Pro A2848 256GB Unlocked - Very Good Condition,"$536.99
See all trending deals","$1,199.99",None | None,https://www.ebay.com/itm/356227813818?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Skullcandy Smokin' Buds XT- Black (CERTIFIED REFURBISHED),"$10.99
See all trending deals",$24.99,None | None,https://www.ebay.com/itm/266646620402?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,"Apple iPad 9th Gen 10.2"" - 64GB - Wifi Only - Very Good","$166.00
See all trending deals",$329.00,None | None,https://www.ebay.com/itm/166318925460?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Apple iPhone 15 Plus 128GB Unlocked Very Good Condition,"$459.99
See all trending deals",$999.99,None | None,https://www.ebay.com/itm/356312979103?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,"Acer 31.5"" Nitro Curved Monitor LED WQHD 144Hz 1 ms 2560x1440 XZ322QU V3bmiiphx","$121.43
See all trending deals",$249.99,None | None,https://www.ebay.com/itm/256547414823?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Apple iPhone 14 Pro A2650 AT&T Only 128GB Space Black Good,"$377.99
See all trending deals",$899.99,None | None,https://www.ebay.com/itm/186531815824?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Apple iPhone 14 Pro Max 512GB Unlocked Very Good Condition,"$509.99
See all trending deals",$949.99,None | None,https://www.ebay.com/itm/356344723615?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Skullcandy DIME XT2 True Wireless Earbuds - True Black (Certified Refurbished),"$10.99
See all trending deals",$29.99,None | None,https://www.ebay.com/itm/374643214638?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Apple iPhone 16+ A3082 256GB Unlocked Very Good Condition,"$666.99
See all trending deals","$1,499.99",None | None,https://www.ebay.com/itm/357482206064?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,Skullcandy-Smokin' Buds XT - Midnight Smoke (Certified Refurbished),"$10.99
See all trending deals",$24.99,None | None,https://www.ebay.com/itm/267148897031?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,990 Mile Outdoor TV Antenna Motorized Amplified V/UHF HDTV 1080P 4K 360° Rotate,"$33.99
See all trending deals",$67.98,None | None,https://www.ebay.com/itm/133418087461?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,"Acer 15.6"" Portable Monitor Full HD 1920x1080 60Hz Black PM161Q Good Condition","$35.87
See all trending deals",$99.99,None | None,https://www.ebay.com/itm/277333186162?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,"1 Year Warranty Dell P29T001 11.6"" Chromebook Celeron 1.1GHz/4GB/32GB (Black)","$37.20
See all trending deals",$240.00,None | None,https://www.ebay.com/itm/145586233629?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:26:59,"Lenovo Legion 5 15.1"" OLED WQXGA 165HZ RTX 5060 AMD Ryzen 7 260 Gaming Laptop","$999.99
See all trending deals","$1,399.99",None | None,https://www.ebay.com/itm/127210724599?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,"REDTIGER Dash Camera 4K Front and Rear Dash Cam Built-In WiFi & GPS, App control","$64.49
See all trending deals",$129.49,None | None,https://www.ebay.com/itm/285933024479?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,"Acer Predator Helios Neo 14 14.5""Gaming Notebook NVIDIA GeForce RTX4070 16GB 1TB","$868.47
See all trending deals","$1,699.99",None | None,https://www.ebay.com/itm/256704364915?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Apple iPhone 16 128GB Unlocked Excellent Condition,"$571.99
See all trending deals","$1,299.99",None | None,https://www.ebay.com/itm/356605688915?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Apple iPhone 15 Pro Max A2849 256GB Unlocked Excellent Condition,"$676.99
See all trending deals","$1,299.99",None | None,https://www.ebay.com/itm/356895100574?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Samsung Galaxy S22 Ultra 128GB S908U Unlocked - Very Good,"$265.99
See all trending deals","$1,299.00",None | None,https://www.ebay.com/itm/256363270963?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Samsung Galaxy S23 Ultra 512GB S918U Unlocked - Very Good,"$418.99
See all trending deals","$1,379.99",None | None,https://www.ebay.com/itm/256613651818?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Apple iPad 11-inch (A16) A3355 128GB Wi-Fi +5G Cellular- Unlocked - Excellent,"$325.99
See all trending deals",$749.00,None | None,https://www.ebay.com/itm/167717241246?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Skullcandy SESH ANC Wireless In-ear Bluetooth Earbuds (Certified Refurb)-BLACK,"$15.99
See all trending deals",$69.99,None | None,https://www.ebay.com/itm/265983500898?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Excellent,"$627.99
See all trending deals","$1,419.99",None | None,https://www.ebay.com/itm/256754180033?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Samsung Galaxy A54 5G SM-A546U Xfinity Only 128GB Awesome Black Very Good,"$83.99
See all trending deals",$449.99,None | None,https://www.ebay.com/itm/186586543998?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Samsung Galaxy A13 32GB A135U Unlocked,"$83.99
See all trending deals",$349.99,None | None,https://www.ebay.com/itm/257102086943?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,"Bose QuietComfort Ultra Noise Cancelling Earbuds, Certified Refurbished",$159.00,$249.00,None | None,https://www.ebay.com/itm/186465664855?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,JBL PartyBox Stage 320 Illuminated LED Wireless Bluetooth Speaker - Black,$375.99,$599.99,None | None,https://www.ebay.com/itm/157359929835?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,"HP Omen 16"" WQXGA IPS 240Hz RTX 5070 Ultra 9 285H Gaming Laptop 16GB RAM 1TB SSD","$1,399.99","$1,849.99",None | None,https://www.ebay.com/itm/297474804193?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Samsung Galaxy S24 128GB S921U Unlocked - Excellent,$325.99,$799.99,None | None,https://www.ebay.com/itm/256496745168?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,"15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM! 256GB SSD! Zorin Core Edition!",$147.95,$247.95,None | None,https://www.ebay.com/itm/116511649267?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Walkers Silencer BT 2.0 Rechargeable Electronic Earbuds OD Green,$53.99,$129.99,None | None,https://www.ebay.com/itm/286379732687?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400
2025-11-01 16:27:00,Apple iPhone 14 Pro A2650 (Fully Unlocked) 128GB Deep Purple (Excellent),$405.99,"$1,099.00",None | None,https://www.ebay.com/itm/286883274280?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-01 16:27:01,Apple iPhone 13 A2482 128GB - Fully Unlocked- Black & Blue - Very Good Condition,$265.00,,None | None,https://www.ebay.com/itm/127083143769?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-01 16:27:01,Samsung Galaxy S25+ PLUS SM-S936U1 256GB 512GB FACTORY UNLOCKED,$599.00,,None | None,https://www.ebay.com/itm/127100653669?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-01 16:27:01,Apple iPhone 14 Pro Silver 256GB Good - Refurbished - Unlocked,$454.99,,None | None,https://www.ebay.com/itm/127244140439?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-11-01 16:27:01,"Acer Nitro V 15.6"" Gaming Laptop NVIDIA RTX 4060 Core i9 - Certified Refurbished",$919.99,"$1,049.99",None | None,https://www.ebay.com/itm/267229769086?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-01 16:27:01,"Apple MacBook Pro 16"" 2023 M3 Pro 512GB 18GB RAM Space Black - Very Good","$1,294.99",,None | None,https://www.ebay.com/itm/157138988493?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-01 16:27:01,"Apple MacBook Pro 16"" 2023 M3 Pro All Colors Storage RAM - Very Good","$1,294.99",,None | None,https://www.ebay.com/itm/157242142098?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-01 16:27:01,"Apple MacBook Pro 16"" 2023 M3 Max Silver Black 32GB 48GB RAM 1TB 2TB SSD - Good","$2,322.99",,None | None,https://www.ebay.com/itm/167745573294?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-11-01 16:27:01,XGIMI MoGo 2 Pro 1080P Portable Projector Mini Projector with 400 ISO Lumens,$219.00,,None | None,https://www.ebay.com/itm/317172582509?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-01 16:27:01,XGIMI MoGo 2 Pro 1080P Portable Projector Mini Projector with 400 ISO Lumens,$234.99,,None | None,https://www.ebay.com/itm/314792480218?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-01 16:27:01,"XGIMI MoGo 3 Pro 1080P Portable Projector, Google TV with Licensed Netflix",$349.00,,None | None,https://www.ebay.com/itm/316115270330?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-01 16:27:01,"Westinghouse 32"" 720P HD Smart Roku TV WR32HT2212",$84.00,$169.99,None | None,https://www.ebay.com/itm/235022919530?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-11-01 16:27:01,SVBONY MK127 Telescope Maksutov-Cassegrain 127mm for Planetary Observation,$479.99,$533.32,None | None,https://www.ebay.com/itm/197423012127?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-01 16:27:01,"SVBONY SV241 Pro Astronomical Telescope Power HUB USB Control, Astrophotography",$169.99,$242.84,None | None,https://www.ebay.com/itm/177370794681?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-01 16:27:01,DJI FPV Combo - Certified Refurbished,$719.10,"$1,299.00",None | None,https://www.ebay.com/itm/305259444032?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-01 16:27:01,DJI Mavic 3 Pro with DJI RC Triple-Camera Certified Refurbished,"$2,339.10",,None | None,https://www.ebay.com/itm/306028198306?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-11-01 16:27:01,"Microsoft Xbox Wireless Controller For Xbox Series X / S, Xbox One & Windows PC",$43.49,$70.00,None | None,https://www.ebay.com/itm/275287871839?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-11-01 16:27:01,"Logitech - PRO X 2 LIGHTSPEED Wireless Gaming Headset for PC, PS5, PS4,",$119.99,$279.99,None | None,https://www.ebay.com/itm/167017920229?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
